,Unnamed: 0_x,Rank,Title,Worldwide Lifetime Gross,Domestic Lifetime Gross,Domestic %,Foreign Lifetime Gross,Foreign %,Year_x,Unnamed: 0_y,Color,Runtime,Director Facebook Likes,Actor 1 Facebook Likes,Genres,Number of Voted Users,Cast Total Facebook Likes,Language,Country,Content Rating,Year_y,IMDb Score,Movie Facebook Likes
763,1041,1057,Johnny English,160466000.0,28082366.0,17.5,132383634.0,82.5,2003,1110,Color,87.0,29.0,427.0,Action|Adventure|Comedy,114692,1461,English,UK,PG,2003,6.1,2000
764,1045,1061,Lara Croft Tomb Raider: The Cradle of Life,160099222.0,65660196.0,41.0,94439026.0,59.0,2003,379,Color,117.0,101.0,18000.0,Action|Adventure|Fantasy,102747,33154,English,USA,PG-13,2003,5.5,0
765,1046,1062,Johnny English Reborn,160078586.0,8305970.0,5.2,151772616.0,94.8,2011,1135,Color,101.0,32.0,219.0,Action|Adventure|Comedy|Crime,89568,661,English,USA,PG,2011,6.3,17000
766,1049,1065,21,159808370.0,81159365.0,50.8,78649005.0,49.2,2008,1412,Color,123.0,126.0,18000.0,Crime|Drama|Thriller,191470,25661,English,USA,PG-13,2008,6.8,0
767,1050,1066,Stepmom,159710793.0,91137662.0,57.1,68573131.0,42.9,1998,943,Color,124.0,0.0,8000.0,Comedy|Drama,46482,9988,English,USA,PG-13,1998,6.7,0
768,1051,1067,The Sound of Music,159413574.0,159287539.0,99.9,126035.0,0.09999999999999433,1965,3359,Color,174.0,338.0,354.0,Biography|Drama|Family|Musical|Romance,148172,1495,English,USA,G,1965,8.0,15000
769,1052,1068,The Jackal,159330280.0,54930280.0,34.5,104400000.0,65.5,1997,753,Color,124.0,105.0,24000.0,Action|Adventure|Crime|Thriller,88225,38227,English,USA,R,1997,6.3,0
770,1053,1069,Step Up 3D,159291809.0,42400223.0,26.6,116891586.0,73.4,2010,1649,Color,107.0,209.0,2000.0,Drama|Music|Romance,47297,4059,English,USA,PG-13,2010,6.2,16000
771,1054,1070,Daylight,159212469.0,33023469.0,20.7,126189000.0,79.3,1996,493,Color,114.0,357.0,13000.0,Action|Adventure|Drama|Thriller,53132,25126,English,USA,PG-13,1996,5.8,0
772,1056,1072,Unforgiven,159157447.0,101157447.0,63.6,58000000.0,36.4,1992,2760,Color,131.0,16000.0,16000.0,Drama|Western,277505,28544,English,USA,R,1992,8.3,10000
773,1058,1074,The Fast and the Furious: Tokyo Drift,158964610.0,62514415.0,39.3,96450195.0,60.7,2006,418,Color,104.0,681.0,584.0,Action|Crime|Thriller,179500,1235,English,USA,PG-13,2006,6.0,0
774,1059,1075,Focus,158762963.0,53862963.0,33.9,104900000.0,66.1,2015,673,Color,105.0,43.0,10000.0,Comedy|Crime|Drama|Romance,149337,11943,English,USA,R,2015,6.6,23000
775,1060,1076,Sin City,158733820.0,74103820.0,46.7,84630000.0,53.3,2005,1213, Black and White,147.0,436.0,3000.0,Crime|Thriller,656640,3924,English,USA,R,2005,8.1,13000
776,1061,1077,Goosebumps,158260952.0,80080379.0,50.6,78180573.0,49.4,2015,4569,Color,103.0,11.0,2000.0,Adventure|Comedy|Family|Fantasy|Horror,47988,5497,English,USA,PG,2015,6.4,35000
777,1062,1078,Days of Thunder,157920733.0,82670733.0,52.4,75250000.0,47.6,1990,728,Color,107.0,12000.0,10000.0,Action|Drama|Sport,60476,14006,English,USA,PG-13,1990,5.9,0
778,1063,1079,Final Destination 5,157887643.0,42587643.0,27.0,115300000.0,73.0,2011,1261,Color,92.0,77.0,703.0,Horror,83788,3074,English,USA,R,2011,5.9,20000
779,1066,1082,Crimson Tide,157387195.0,91387195.0,58.1,66000000.0,41.9,1995,850,Color,123.0,12000.0,18000.0,Action|Drama|Thriller|War,81026,30132,English,USA,R,1995,7.3,0
780,1067,1083,The Book of Eli,157107755.0,94835059.0,60.4,62272696.0,39.6,2010,463,Color,118.0,117.0,18000.0,Action|Adventure|Drama|Thriller,227072,44797,English,USA,R,2010,6.9,20000
781,1068,1084,Ip Man 3,157029618.0,2679437.0,1.7,154350181.0,98.3,2015,1398,Color,105.0,25.0,461.0,Action|Biography|Drama|History,21912,615,Cantonese,Hong Kong,PG-13,2015,7.2,12000
782,1069,1085,P.S. I Love You,156835339.0,53695808.0,34.2,103139531.0,65.8,2007,1636,Color,126.0,98.0,18000.0,Drama|Romance,167967,18726,English,USA,PG-13,2007,7.1,20000
783,1071,1087,The Monuments Men,156706638.0,78031620.0,49.8,78675018.0,50.2,2014,605,Color,118.0,0.0,13000.0,Drama|War,102248,27674,English,USA,PG-13,2014,6.1,34000
784,1072,1088,Mystic River,156595191.0,90135191.0,57.6,66460000.0,42.4,2003,1603,Color,138.0,16000.0,616.0,Crime|Drama|Mystery|Thriller,338415,1942,English,USA,R,2003,8.0,12000
785,1074,1090,This Means War,156491279.0,54760791.0,35.0,101730488.0,65.0,2012,674,Color,103.0,368.0,27000.0,Action|Comedy|Romance,147641,29808,English,USA,PG-13,2012,6.3,18000
786,1075,1091,Licence to Kill,156167015.0,34667015.0,22.2,121500000.0,77.8,1989,1166,Color,133.0,46.0,683.0,Action|Adventure|Thriller,74009,2371,English,UK,PG-13,1989,6.6,0
787,1076,1092,The Sting,156000000.0,156000000.0,100.0,0.0,0.0,1973,3668,Color,129.0,131.0,1000.0,Comedy|Crime|Drama,175607,2387,English,USA,PG,1973,8.3,0
788,1077,1093,Rocky Balboa,155929020.0,70270943.0,45.1,85658077.0,54.9,2006,2019,Color,139.0,13000.0,13000.0,Drama|Sport,162130,15111,English,USA,PG,2006,7.2,0
789,1078,1094,The Hateful Eight,155760117.0,54117416.0,34.7,101642701.0,65.3,2015,706,Color,187.0,16000.0,46000.0,Crime|Drama|Mystery|Thriller|Western,272839,49912,English,USA,R,2015,7.9,114000
790,1080,1096,Hannah Montana: The Movie,155545279.0,79576189.0,51.2,75969090.0,48.8,2009,1608,Color,102.0,23.0,1000.0,Comedy|Drama|Family|Music|Romance,31760,4516,English,USA,G,2009,4.2,0
791,1081,1097,Monster-in-Law,155457327.0,82931301.0,53.4,72526026.0,46.6,2005,1083,Color,101.0,126.0,3000.0,Comedy|Romance,43358,6292,English,Germany,PG-13,2005,5.5,0
792,1082,1098,Dreamgirls,155430335.0,103365956.0,66.5,52064379.0,33.5,2006,542,Color,130.0,386.0,912.0,Drama|Music|Musical,55901,2856,English,USA,PG-13,2006,6.5,0
793,1084,1101,Blade II,155010032.0,82348319.0,53.1,72661713.0,46.9,2002,892,Color,117.0,0.0,12000.0,Action|Horror|Sci-Fi|Thriller,158267,15371,English,USA,R,2002,6.7,0
794,1085,1102,Maid in Manhattan,154906693.0,94011225.0,60.7,60895468.0,39.3,2002,849,Color,105.0,61.0,5000.0,Comedy|Drama|Romance,68417,7184,English,USA,PG-13,2002,5.1,0
795,1086,1103,Cool Runnings,154856263.0,68856263.0,44.5,86000000.0,55.5,1993,2769, Black and White,98.0,226.0,953.0,Adventure|Comedy|Family|Sport,69733,2496,English,USA,PG,1993,6.9,0
796,1087,1104,Lone Survivor,154802912.0,125095601.0,80.8,29707311.0,19.200000000000006,2013,1194,Color,121.0,532.0,480.0,Action|Biography|Drama|Thriller|War,203963,1261,English,USA,R,2013,7.6,58000
797,1088,1105,Green Zone,154711438.0,35053660.0,22.7,119657778.0,77.3,2009,322,Color,115.0,521.0,13000.0,Action|Drama|Thriller|War,110364,13761,English,France,R,2010,6.9,0
798,1090,1107,The Phantom of the Opera,154648887.0,51268815.0,33.2,103380072.0,66.8,2004,880, Black and White,143.0,541.0,18000.0,Drama|Musical|Romance|Thriller,96654,20660,English,UK,PG-13,2004,7.4,0
799,1091,1108,Ride Along,154468902.0,134938200.0,87.4,19530702.0,12.599999999999996,2014,1886,Color,99.0,167.0,655.0,Action|Comedy|Crime|Romance,75903,2394,English,USA,PG-13,2014,6.2,0
800,1092,1109,Kill Bill: Vol. 2,154116796.0,66208183.0,43.0,87908613.0,57.0,2004,858, Black and White,137.0,16000.0,890.0,Action|Crime|Drama|Thriller,512749,1959,English,USA,R,2004,8.0,0
801,1093,1110,Midnight in Paris,154056033.0,56817045.0,36.9,97238988.0,63.1,2011,1627,Color,94.0,11000.0,617.0,Comedy|Fantasy|Romance,301149,1289,English,Spain,PG-13,2011,7.7,78000
802,1094,1111,The Town,154026136.0,92186262.0,59.8,61839874.0,40.2,2010,1369,Color,150.0,0.0,10000.0,Crime|Drama|Thriller,280228,14296,English,USA,R,2010,7.6,29000
803,1099,1116,Gremlins,153334030.0,153083102.0,99.8,250928.0,0.20000000000000284,1984,3023,Color,106.0,287.0,767.0,Comedy|Fantasy|Horror,142293,2053,English,USA,PG,1984,7.2,14000
804,1100,1118,The Devil's Advocate,152944660.0,60944660.0,39.8,92000000.0,60.2,1997,827,Color,136.0,138.0,18000.0,Drama|Mystery|Thriller,259519,45271,English,USA,R,1997,7.5,11000
805,1101,1119,Tower Heist,152930623.0,78046570.0,51.0,74884053.0,49.0,2011,407,Color,104.0,420.0,2000.0,Action|Comedy|Crime,110073,3768,English,USA,PG-13,2011,6.2,0
806,1103,1121,Chocolat,152699946.0,71509363.0,46.8,81190583.0,53.2,2000,1888,Color,121.0,529.0,541.0,Drama|Romance,150308,1323,English,UK,PG-13,2000,7.3,18000
807,1105,1123,A Time to Kill,152266007.0,108766007.0,71.4,43500000.0,28.599999999999994,1996,1192,Color,149.0,541.0,18000.0,Crime|Drama|Thriller,99558,31349,English,USA,R,1996,7.4,0
808,1106,1124,Date Night,152263880.0,98711404.0,64.8,53552476.0,35.2,2010,846,Color,101.0,189.0,15000.0,Comedy|Crime|Romance|Thriller,127571,39822,English,USA,PG-13,2010,6.3,0
809,1107,1125,Vantage Point,152039882.0,72266306.0,47.5,79773576.0,52.5,2008,1214,Color,90.0,38.0,2000.0,Crime|Drama|Mystery|Thriller,127528,6775,English,USA,PG-13,2008,6.6,0
810,1108,1126,Phenomenon,152036382.0,104636382.0,68.8,47400000.0,31.200000000000006,1996,1541,Color,123.0,226.0,3000.0,Drama|Fantasy|Romance|Sci-Fi,63839,5975,English,USA,PG,1996,6.4,0
811,1109,1127,Congo,152022101.0,81022101.0,53.3,71000000.0,46.7,1995,948,Color,109.0,155.0,426.0,Action|Adventure|Mystery|Sci-Fi,34471,1761,English,USA,PG-13,1995,5.0,0
812,1110,1128,Surf's Up,152005713.0,58867694.0,38.7,93138019.0,61.3,2007,328,Color,85.0,9.0,12000.0,Animation|Comedy|Family|Sport,54077,25590,English,USA,PG,2007,6.8,0
813,1111,1129,Big,151927281.0,115227281.0,75.8,36700000.0,24.200000000000006,1988,2393,Color,130.0,545.0,15000.0,Comedy|Drama|Family|Fantasy|Romance,153468,28018,English,USA,PG,1988,7.3,0
814,1112,1130,Romeo + Juliet,151841661.0,46351345.0,30.5,105490316.0,69.5,1996,2757,Color,120.0,1000.0,29000.0,Drama|Romance,167750,33791,English,USA,PG-13,1996,6.8,10000
815,1113,1131,Bad Grandpa,151826547.0,102003019.0,67.2,49823528.0,32.8,2013,2621,Color,102.0,79.0,925.0,Comedy,77724,1018,English,USA,R,2013,6.6,26000
816,1114,1132,47 Ronin,151783839.0,38362475.0,25.3,113421364.0,74.7,2013,85,Color,128.0,47.0,18000.0,Action|Adventure|Drama|Fantasy,116994,20965,English,USA,PG-13,2013,6.3,35000
817,1116,1134,The Bone Collector,151493655.0,66518655.0,43.9,84975000.0,56.1,1999,1042,Color,118.0,176.0,18000.0,Crime|Drama|Mystery|Thriller,120202,29748,English,USA,R,1999,6.7,0
818,1117,1135,Step Up 2: The Streets,150988382.0,58017783.0,38.4,92970599.0,61.6,2008,2478,Color,98.0,209.0,158.0,Drama|Music|Musical|Romance,67653,816,English,USA,PG-13,2008,6.2,0
819,1119,1137,Gods of Egypt,150680864.0,31153464.0,20.7,119527400.0,79.3,2015,163,Color,126.0,295.0,18000.0,Action|Adventure|Fantasy,51892,19769,English,USA,PG-13,2016,5.5,24000
820,1120,1138,Broken Arrow,150270147.0,70770147.0,47.1,79500000.0,52.9,1996,666,Color,108.0,610.0,848.0,Action|Crime|Thriller,77390,2913,English,USA,R,1996,6.0,0
821,1122,1140,I Am Number Four,149878437.0,55100437.0,36.8,94778000.0,63.2,2011,968,Color,109.0,154.0,15000.0,Action|Adventure|Sci-Fi|Thriller,195043,15608,English,USA,PG-13,2011,6.1,27000
822,1123,1141,The General's Daughter,149705852.0,102705852.0,68.6,47000000.0,31.40000000000001,1999,718,Color,116.0,165.0,577.0,Drama|Mystery|Thriller,42705,2321,English,USA,R,1999,6.3,885
823,1124,1142,Jack and Jill,149673788.0,74158157.0,49.6,75515631.0,50.4,2011,514,Color,91.0,221.0,14000.0,Comedy,60370,27405,English,USA,PG,2011,3.4,0
824,1125,1143,Friends with Benefits,149542245.0,55802754.0,37.3,93739491.0,62.7,2011,1426,Color,109.0,87.0,15000.0,Comedy|Romance,270228,20956,English,USA,R,2011,6.6,41000
825,1126,1144,Beverly Hills Chihuahua,149292488.0,94514402.0,63.3,54778086.0,36.7,2008,2162,Color,91.0,67.0,2000.0,Adventure|Comedy|Drama|Family|Romance,17829,4729,English,USA,PG,2008,3.7,0
826,1127,1145,"Me, Myself & Irene",149270999.0,90570999.0,60.7,58700000.0,39.3,2000,923,Color,116.0,101.0,889.0,Comedy,185878,1711,English,USA,R,2000,6.5,0
827,1128,1146,No Strings Attached,149228077.0,70662220.0,47.4,78565857.0,52.6,2011,1891,Color,108.0,425.0,20000.0,Comedy|Romance,168717,22739,English,USA,R,2011,6.2,24000
828,1130,1148,Death Becomes Her,149022650.0,58422650.0,39.2,90600000.0,60.8,1992,860,Color,104.0,0.0,13000.0,Comedy|Fantasy|Horror,78974,25599,English,USA,PG-13,1992,6.4,8000
829,1131,1149,Charlotte's Web,148963822.0,82985708.0,55.7,65978114.0,44.3,2006,444,Color,97.0,56.0,12000.0,Comedy|Family|Fantasy,27838,23907,English,USA,G,2006,6.4,0
830,1132,1150,Lights Out,148868835.0,67268835.0,45.2,81600000.0,54.8,2016,3700,Color,81.0,26.0,2000.0,Horror,13523,3344,English,USA,PG-13,2016,6.9,0
831,1134,1152,Seabiscuit,148336445.0,120277854.0,81.1,28058591.0,18.900000000000006,2003,393, Black and White,140.0,378.0,12000.0,Drama|History|Sport,57661,13808,English,USA,PG-13,2003,7.3,0
832,1135,1153,RED 2,148075565.0,53262560.0,36.0,94813005.0,64.0,2013,446,Color,116.0,23.0,13000.0,Action|Comedy|Crime|Thriller,125036,25220,English,USA,PG-13,2013,6.7,22000
833,1136,1154,Spy Kids,147934180.0,112719001.0,76.2,35215179.0,23.8,2001,1405,Color,88.0,0.0,2000.0,Action|Adventure|Comedy|Family|Sci-Fi,84325,4499,English,USA,PG,2001,5.4,0
834,1137,1155,The Game Plan,147880543.0,90648202.0,61.3,57232341.0,38.7,2007,2085,Color,110.0,99.0,12000.0,Comedy|Family|Sport,44021,15170,English,USA,PG,2007,6.2,0
835,1138,1156,The Mexican,147845033.0,66845033.0,45.2,81000000.0,54.8,2001,1219,Color,123.0,563.0,24000.0,Adventure|Comedy|Crime|Romance,87351,43917,English,USA,R,2001,6.1,2000
836,1139,1157,Saw II,147748505.0,87039965.0,58.9,60708540.0,41.1,2005,3697,Color,95.0,163.0,1000.0,Horror|Mystery,188679,4134,English,USA,R,2005,6.6,0
837,1140,1158,Resident Evil: Extinction,147717833.0,50648679.0,34.3,97069154.0,65.7,2007,1103,Color,94.0,85.0,14000.0,Action|Horror|Sci-Fi|Thriller,149549,16225,English,France,R,2007,6.3,0
838,1142,1160,Arthur Christmas,147419472.0,46462469.0,31.5,100957003.0,68.5,2011,419,Color,97.0,6.0,1000.0,Adventure|Animation|Comedy|Family|Fantasy,35446,2707,English,UK,PG,2011,7.1,0
839,1143,1161,Source Code,147332697.0,54712227.0,37.1,92620470.0,62.9,2011,1552,Color,93.0,0.0,15000.0,Mystery|Sci-Fi|Thriller,379462,16034,English,USA,PG-13,2011,7.5,56000
840,1145,1163,Swordfish,147080413.0,69772969.0,47.4,77307444.0,52.6,2001,483,Color,99.0,57.0,20000.0,Action|Crime|Thriller,155532,25942,English,USA,R,2001,6.5,0
841,1147,1165,The Last Witch Hunter,146936910.0,27367660.0,18.6,119569250.0,81.4,2015,501,Color,106.0,42.0,14000.0,Action|Adventure|Fantasy,58752,16922,English,USA,PG-13,2015,6.0,21000
842,1148,1166,Mama,146428180.0,71628180.0,48.9,74800000.0,51.1,2013,2618,Color,100.0,127.0,1000.0,Fantasy|Horror,134869,1949,English,Canada,PG-13,2013,6.2,57000
843,1149,1167,Star Trek: First Contact,146027888.0,92027888.0,63.0,54000000.0,37.0,1996,1067,Color,111.0,906.0,1000.0,Action|Adventure|Drama|Sci-Fi|Thriller,97838,6315,English,USA,PG-13,1996,7.6,3000
844,1150,1168,Music and Lyrics,145896422.0,50572589.0,34.7,95323833.0,65.3,2007,1253,Color,95.0,30.0,799.0,Comedy|Music|Romance,81334,2787,English,USA,PG-13,2007,6.5,0
845,1151,1169,Oceans,145880559.0,19422319.0,13.3,126458240.0,86.7,2009,504,Color,104.0,63.0,67.0,Documentary|Drama,7630,152,French,France,G,2009,7.8,0
846,1152,1171,Driving Miss Daisy,145793296.0,106593296.0,73.1,39200000.0,26.90000000000001,1989,3434,Color,99.0,78.0,11000.0,Comedy|Drama|Family,72324,12619,English,USA,PG,1989,7.4,3000
847,1153,1172,Blades of Glory,145710347.0,118594548.0,81.4,27115799.0,18.599999999999994,2007,707,Color,93.0,8.0,8000.0,Comedy|Sport,129995,13232,English,USA,PG-13,2007,6.3,0
848,1155,1174,Home on the Range,145358062.0,50030461.0,34.4,95327601.0,65.6,2004,263,Color,76.0,6.0,12000.0,Animation|Comedy|Family|Music|Western,13581,13607,English,USA,PG,2004,5.4,304
849,1156,1175,The Exorcism of Emily Rose,145166804.0,75072454.0,51.7,70094350.0,48.3,2005,2397,Color,122.0,301.0,1000.0,Drama|Horror|Thriller,96569,2759,English,USA,PG-13,2005,6.7,0
850,1157,1176,"Crazy, Stupid, Love.",145051197.0,84351197.0,58.2,60700000.0,41.8,2011,953,Color,118.0,43.0,33000.0,Comedy|Drama|Romance,375456,57426,English,USA,PG-13,2011,7.4,44000
851,1158,1177,Herbie Fully Loaded,144146816.0,66023816.0,45.8,78123000.0,54.2,2005,964,Color,101.0,23.0,660.0,Adventure|Comedy|Family|Fantasy|Romance|Sport,36431,2177,English,USA,G,2005,4.7,1000
852,1159,1178,The Beach,144056873.0,39785027.0,27.6,104271846.0,72.4,2000,990,Color,119.0,0.0,29000.0,Adventure|Drama|Thriller,176169,29461,English,USA,R,2000,6.6,0
853,1160,1179,Pete's Dragon,143695338.0,76233151.0,53.0,67462187.0,47.0,2016,3129,Color,102.0,38.0,3000.0,Adventure|Family|Fantasy,408,3691,English,USA,PG,2016,7.3,21000
854,1162,1181,Spy Game,143049560.0,62362560.0,43.6,80687000.0,56.4,2001,382,Color,114.0,12000.0,11000.0,Action|Crime|Thriller,121259,12499,English,Germany,R,2001,7.0,0
855,1164,1183,Meet Joe Black,142940100.0,44619100.0,31.2,98321000.0,68.8,1998,420,Color,178.0,102.0,12000.0,Drama|Fantasy|Romance,169023,23950,English,USA,PG-13,1998,7.1,10000
856,1165,1184,Paranormal Activity 4,142802657.0,53885000.0,37.7,88917657.0,62.3,2012,3706,Color,96.0,24.0,235.0,Horror,51204,799,English,USA,R,2012,4.6,26000
857,1166,1185,The Legend of Zorro,142400065.0,46464023.0,32.6,95936042.0,67.4,2005,484,Color,129.0,258.0,2000.0,Action|Adventure|Western,71574,2864,Spanish,USA,PG,2005,5.9,951
858,1168,1187,New Year's Eve,142044638.0,54544638.0,38.4,87500000.0,61.6,2011,1854,Color,113.0,0.0,22000.0,Comedy|Romance,66579,23456,English,USA,PG-13,2011,5.7,20000
859,1169,1188,Monster House,141861243.0,73661010.0,51.9,68200233.0,48.1,2006,550,Color,91.0,27.0,12000.0,Animation|Comedy|Family|Fantasy|Mystery,71137,17299,English,USA,PG,2006,6.6,0
860,1170,1189,Legally Blonde,141774679.0,96520674.0,68.1,45254005.0,31.90000000000001,2001,2395,Color,96.0,126.0,2000.0,Comedy|Romance,131801,4380,English,USA,PG-13,2001,6.2,0
861,1173,1192,Gothika,141591324.0,59694580.0,42.2,81896744.0,57.8,2003,1247,Color,98.0,326.0,21000.0,Horror|Mystery|Thriller,89557,22318,English,USA,R,2003,5.8,0
862,1174,1193,Big Momma's House 2,141522961.0,70165972.0,49.6,71356989.0,50.4,2006,1218,Color,99.0,14.0,17000.0,Comedy|Crime,31968,19334,English,USA,PG-13,2006,4.6,663
863,1175,1194,Die Hard,141482154.0,83519093.0,59.0,57963061.0,41.0,1988,1754,Color,131.0,323.0,25000.0,Action|Thriller,592582,40585,English,USA,R,1988,8.2,25000
864,1176,1195,Bad Boys,141407024.0,65807024.0,46.5,75600000.0,53.5,1995,2052,Color,119.0,0.0,10000.0,Action|Comedy|Crime|Drama|Thriller,172405,11013,English,USA,R,1995,6.8,0
865,1177,1196,Mona Lisa Smile,141337989.0,63860942.0,45.2,77477047.0,54.8,2003,669,Color,117.0,179.0,8000.0,Drama,61490,12850,English,USA,PG-13,2003,6.4,0
866,1178,1197,Scary Movie 2,141220678.0,71308997.0,50.5,69911681.0,49.5,2001,1087,Color,83.0,322.0,1000.0,Comedy,119590,1645,English,USA,R,2001,5.2,0
867,1179,1198,Shallow Hal,141069860.0,70839203.0,50.2,70230657.0,49.8,2001,1216,Color,114.0,101.0,700.0,Comedy|Drama|Fantasy|Romance,109445,2842,English,USA,PG-13,2001,5.9,0
868,1180,1199,The SpongeBob SquarePants Movie,141067127.0,85417988.0,60.6,55649139.0,39.4,2004,1602,Color,87.0,47.0,19000.0,Adventure|Animation|Comedy|Family|Fantasy,58906,20097,English,USA,PG,2004,7.0,0
869,1181,1200,Evita,141047179.0,50047179.0,35.5,91000000.0,64.5,1996,867,Color,135.0,317.0,57.0,Biography|Drama|History|Musical,29205,164,English,USA,PG,1996,6.3,0
870,1182,1201,The Rugrats Movie,140894675.0,100494675.0,71.3,40400000.0,28.700000000000006,1998,1750,Color,83.0,5.0,971.0,Adventure|Animation|Comedy|Drama|Family|Musical,14005,3438,English,USA,G,1998,5.9,418
871,1183,1202,The Devil's Own,140807547.0,42868348.0,30.4,97939199.0,69.6,1997,387,Color,111.0,79.0,11000.0,Action|Crime|Drama|Thriller,45602,26088,English,USA,R,1997,6.1,979
872,1184,1203,Trainwreck,140795793.0,110212700.0,78.3,30583093.0,21.700000000000006,2015,1413,Color,129.0,0.0,492.0,Comedy|Romance,94241,1450,English,Japan,R,2015,6.3,25000
873,1185,1204,Sausage Party,140705322.0,97685686.0,69.4,43019636.0,30.599999999999994,2016,1733,Color,89.0,5.0,11000.0,Adventure|Animation|Comedy|Fantasy,3302,15795,English,USA,R,2016,7.5,13000
874,1187,1206,Step Up Revolution,140470746.0,35074677.0,25.0,105396069.0,75.0,2012,1529,Color,99.0,35.0,3000.0,Drama|Music|Romance,45394,4863,English,USA,PG-13,2012,6.5,19000
875,1190,1209,Legend of the Guardians: The Owls of Ga'Hoole,140073390.0,55675313.0,39.8,84398077.0,60.2,2010,312,Color,101.0,0.0,2000.0,Action|Adventure|Animation|Family|Fantasy,65785,4286,English,USA,PG,2010,7.0,16000
876,1191,1210,Hoodwinked!,139998200.0,61530390.0,44.0,78467810.0,56.0,2005,2479,Color,80.0,19.0,11000.0,Action|Animation|Comedy|Crime|Family,45900,14385,English,USA,PG,2005,6.5,0
877,1192,1211,Anastasia,139804348.0,58406347.0,41.8,81398001.0,58.2,1997,902,Color,94.0,383.0,4000.0,Adventure|Animation|Drama|Family|Fantasy|Musical|Mystery|Romance,86347,6017,English,USA,G,1997,7.1,0
878,1193,1212,The Wolfman,139789765.0,61979680.0,44.3,77810085.0,55.7,2010,136,Color,119.0,394.0,12000.0,Drama|Fantasy|Horror|Thriller,89442,13071,English,USA,R,2010,5.8,0
879,1194,1213,Saw IV,139352633.0,63300095.0,45.4,76052538.0,54.6,2007,3097,Color,96.0,163.0,723.0,Horror|Mystery,111087,3492,English,USA,R,2007,5.9,0
880,1196,1215,Brüno,138805831.0,60054530.0,43.3,78751301.0,56.7,2009,1165,Color,81.0,119.0,468.0,Comedy,119622,2134,English,USA,R,2009,5.8,0
881,1198,1217,Platoon,138545632.0,138530565.0,100.0,15067.0,0.0,1986,3582,Color,120.0,0.0,40000.0,Drama|War,291603,42028,English,UK,R,1986,8.1,9000
882,1201,1220,America's Sweethearts,138307673.0,93607673.0,67.7,44700000.0,32.3,2001,1065,Color,102.0,148.0,8000.0,Comedy|Romance,47573,9176,English,USA,PG-13,2001,5.7,881
883,1202,1221,Let's Be Cops,138224951.0,82390774.0,59.6,55834177.0,40.4,2014,2489,Color,104.0,42.0,839.0,Comedy,106820,3627,English,USA,R,2014,6.5,14000
884,1204,1223,Bridge to Terabithia,137587063.0,82272442.0,59.8,55314621.0,40.2,2007,1897,Color,96.0,47.0,14000.0,Adventure|Drama|Family|Fantasy,110390,28071,English,USA,PG,2007,7.2,6000
885,1205,1224,Stardust,137515140.0,38634938.0,28.1,98880202.0,71.9,2007,610,Color,127.0,905.0,15000.0,Adventure|Family|Fantasy|Romance,212085,16034,English,UK,PG-13,2007,7.7,15000
886,1206,1225,Escape Plan,137328301.0,25135965.0,18.3,112192336.0,81.7,2013,628,Color,115.0,101.0,13000.0,Action|Crime|Mystery|Sci-Fi|Thriller,177653,15708,English,USA,R,2013,6.7,34000
887,1207,1226,Last Action Hero,137298489.0,50016394.0,36.4,87282095.0,63.6,1993,416,Color,130.0,323.0,670.0,Action|Adventure|Comedy|Fantasy,106528,2407,English,USA,PG-13,1993,6.2,0
888,1209,1228,Conspiracy Theory,136982834.0,75982834.0,55.5,61000000.0,44.5,1997,469,Color,135.0,503.0,8000.0,Action|Crime|Mystery|Romance|Thriller,76099,8355,English,USA,R,1997,6.7,0
889,1210,1229,Anaconda,136885767.0,65885767.0,48.1,71000000.0,51.9,1997,1092,Color,89.0,49.0,2000.0,Action|Adventure|Horror|Thriller,73539,3717,English,USA,PG-13,1997,4.6,0
890,1211,1230,Annie,136853506.0,85911262.0,62.8,50942244.0,37.2,2014,672,Color,118.0,87.0,2000.0,Comedy|Drama|Family|Musical,24735,4796,English,USA,PG,2014,5.2,16000
891,1212,1231,The Best Exotic Marigold Hotel,136836156.0,46412041.0,33.9,90424115.0,66.1,2012,3108,Color,124.0,108.0,1000.0,Comedy|Drama,75306,1898,English,UK,PG-13,2011,7.3,48000
892,1214,1233,The Godfather: Part III,136766062.0,66666062.0,48.7,70100000.0,51.3,1990,895,Color,170.0,0.0,14000.0,Crime|Drama,267980,16949,English,USA,R,1990,7.6,0
893,1215,1234,Remember the Titans,136706683.0,115654751.0,84.6,21051932.0,15.400000000000004,2000,1592,Color,120.0,132.0,33000.0,Biography|Drama|Sport,160776,54877,English,USA,PG,2000,7.8,0
894,1216,1236,Contagion,136515867.0,75658097.0,55.4,60857770.0,44.6,2011,742,Color,106.0,0.0,13000.0,Drama|Thriller,180479,13634,English,USA,PG-13,2011,6.6,42000
895,1218,1238,The Bounty Hunter,136333522.0,67061228.0,49.2,69272294.0,50.8,2010,1139,Color,110.0,72.0,18000.0,Action|Comedy|Romance,96565,21554,English,USA,PG-13,2010,5.5,0
896,1219,1239,17 Again,136316880.0,64167069.0,47.1,72149811.0,52.9,2009,1221,Color,102.0,23.0,2000.0,Comedy|Drama|Family|Fantasy|Romance,146899,7009,English,USA,PG-13,2009,6.4,0
897,1220,1240,Lost in Space,136159423.0,69117629.0,50.8,67041794.0,49.2,1998,475,Color,130.0,81.0,10000.0,Action|Adventure|Family|Sci-Fi|Thriller,58402,12186,English,USA,PG-13,1998,5.1,0
